"FirstName";"ID"
"Vilgeir";7525
"Vilgot";7526
"Vilhard";7527
"Vilhelm";7528
"Vilhem";7529
"Vilho";7530
"Viliam";7531
"Viljam";7532
"Viljami";7533
"Vilja";7534
"Viljar";7535
"Vilje";7536
"Vilje";7537
"Viljo";7538
"Vilke";7539
"Villads";7540
"Villak";7541
"Villar";7542
"Villard";7543
"Villars";7544
"Villas";7545
"Ville";7546
"Villem";7547
"Villi";7548
"Villiam";7549
"Villie";7550
"Villum";7551
"Villy";7552
"Vilmar";7553
"Vilmer";7554
"Vilmund";7555
"Vilnar";7556
"Vilner";7557
"Vilrek";7558
"Vimund";7559
"Vince";7560
"Vincent";7561
"Vincentius";7562
"Vincents";7563
"Vindar";7564
"Vinjar";7565
"Vinjard";7566
"Vinni";7567
"Vinnie";7568
"Vinny";7569
"Vinsent";7570
"Vinsents";7571
"Vinsjans";7572
"Virgil";7573
"Vitali";7574
"Vitalis";7575
"Vito";7576
"Vittus";7577
"Vitus";7578
"Vivek";7579
"Vivian";7580
"Vivil";7581
"Vodju";7582
"Voitto";7583
"Volfram";7584
"Voljor";7585
"Volker";7586
"Volkmar";7587
"Volkvart";7588
"Vollert";7589
"Volmar";7590
"Volmer";7591
"Volrath";7592
"Vorm";7593
"VrAl";7594
"Vrei";7595
"Vrold";7596
"WAErner";7597
"Waino";7598
"Wald";7599
"Waldemar";7600
"Waldo";7601
"Waldus";7602
"Walenti";7603
"Walfred";7604
"Wallenti";7605
"Walter";7606
"WAlter";7607
"Walther";7608
"Warner";7609
"Webjor";7610
"Wedel";7611
"Wegar";7612
"Wegard";7613
"Wegger";7614
"Weme";7615
"Wemme";7616
"Wemmu";7617
"Wemu";7618
"Wemund";7619
"Wendel m";7620
"Wendell";7621
"Wentzel";7622
"Wenzel";7623
"Werner";7624
"Wesley";7625
"Wessel";7626
"Westy";7627
"Westye";7628
"Wetle";7629
"Wexel";7630
"Wictor";7631
"Widar";7632
"Wigger";7633
"Wiggo";7634
"Wigulf";7635
"Wiktor";7636
"Wilbert";7637
"Wilfred";7638
"Wilfried";7639
"Wilgot";7640
"Wilgott";7641
"Wilhardus";7642
"Wilhelm";7643
"Wilhelmus";7644
"Wilhem";7645
"Wiliam";7646
"Wiljam";7647
"Wiljar";7648
"Wilke";7649
"Will";7650
"Willads";7651
"Willar";7652
"Willard";7653
"Willas";7654
"Wille";7655
"Willem";7656
"Willfred";7657
"Willhelm";7658
"Willi";7659
"William";7660
"Willibald";7661
"Willie";7662
"Willum";7663
"Willy";7664
"Wilmar";7665
"Wilmer";7666
"Wilto";7667
"Wim";7668
"Wimund";7669
"Wincent";7670
"Wincentz";7671
"Winfred";7672
"Winfried";7673
"Winsjans";7674
"Winsto";7675
"Witold";7676
"Wittus";7677
"Wolf";7678
"Wolfgang";7679
"Wolfram";7680
"Wollert";7681
"Wolmar";7682
"Worm";7683
"WrAl";7684
"Wrold";7685
"Wulf";7686
"Wulff";7687
"Xander";7688
"Xavier";7689
"Yacob";7690
"Yakob";7691
"Ya";7692
"Yannick";7693
"Yannik";7694
"Yannis";7695
"Yaro";7696
"Ymer";7697
"Ymir";7698
"Yngvar";7699
"Yngvard";7700
"Yngve";7701
"Yohannes";7702
"Yonas 1";7703
"Yosef";7704
"Yria";7705
"Yrja";7706
"Yrjans";7707
"Yrjar";7708
"Yrje";7709
"Yrjo";7710
"Ystei";7711
"Yste";7712
"Ytorm";7713
"Yva";7714
"Yves";7715
"Zacaria";7716
"Zacharia";7717
"Zacharias";7718
"Zachary";7719
"Zackarias";7720
"Zakaria";7721
"Zakarias";7722
"Zander";7723
"Zeb";7724
"Zebastia";7725
"Zedenius";7726
"Zeke";7727
"Zeth";7728
"Zidenius";7729
"Zolta";7730
"Zora";7731
"Zypria";7732
